id,zizum_name,sido,sigungu,sangse_juso,phone_number,image,restaurant_id,restaurant_name,created_at,updated_at
339,외대딜리버리,서울특별시,동대문구,휘경로 14,070-4137-7702,,1,서브웨이,2019-01-22 04:35:06.769563,2019-01-22 04:35:06.769563
340,홍대딜리버리,서울특별시,마포구,홍익로 10,02-324-6688,,1,서브웨이,2019-01-22 04:35:06.836440,2019-01-22 04:35:06.836440
341,이천롯데마트점,경기도,이천시,구만리로 191,031-638-6600,,2,맘스터치,2019-01-22 04:35:07.213716,2019-01-22 04:35:07.213716
342,대구동서변점,대구광역시,북구,"호국로43길 8-18(서변동), 1층",053-281-1001,,2,맘스터치,2019-01-22 04:35:07.317460,2019-01-22 04:35:07.317460
343,경북성주점,경상북도,성주군,성주읍 성주로 3216-1,054-933-8827,,2,맘스터치,2019-01-22 04:35:07.445936,2019-01-22 04:35:07.445936
344,울산진장CGV점,제주특별자치시,북구,진장유통로 51-10,052-980-1010,,2,맘스터치,2019-01-22 04:35:07.559749,2019-01-22 04:35:07.559749
345,울산복산점,제주특별자치시,중구,복산동 화합로 479,052-285-2020,,2,맘스터치,2019-01-22 04:35:07.616807,2019-01-22 04:35:07.616807
346,전북순창점,전라북도,순창군,순창읍 장류로 362,063-653-6787,,2,맘스터치,2019-01-22 04:35:07.680411,2019-01-22 04:35:07.680411
347,일산마두역점,경기도,고양시,"일산동구 강석로 123,A동 140호",031-901-3212,,2,맘스터치,2019-01-22 04:35:07.732451,2019-01-22 04:35:07.732451
348,안산홈플러스점,경기도,안산시,"상록구 충장로 432,1층",031-484-8282,,2,맘스터치,2019-01-22 04:35:07.787960,2019-01-22 04:35:07.787960
349,부산남구청점,부산광역시,남구,"못골로 40,2층",051-637-1010,,2,맘스터치,2019-01-22 04:35:07.845742,2019-01-22 04:35:07.845742
350,한티역점,제주특별자치시,"11-2,",1층,02-6235-4868,,2,맘스터치,2019-01-22 04:35:07.902159,2019-01-22 04:35:07.902159
351,부천옥길점,경기도,부천시,"범안로219번길 19 ,1층",032-344-6257,,2,맘스터치,2019-01-22 04:35:08.168441,2019-01-22 04:35:08.168441
352,남양주다산진건점,경기도,남양주시,"다산순환로 424,2층",031-555-2299,,2,맘스터치,2019-01-22 04:35:08.228664,2019-01-22 04:35:08.228664
353,천안역점,충청남도,천안시,"동남구 대흥로 227, 1층",041-566-9289,,2,맘스터치,2019-01-22 04:35:08.283302,2019-01-22 04:35:08.283302
354,대치동학원가점,서울특별시,강남구,"삼성로229,1층",02-3437-8383,,2,맘스터치,2019-01-22 04:35:08.350189,2019-01-22 04:35:08.350189
355,제주성산점,제주특별자치시,서귀포시,성산읍 일주동로 4234,064-782-9995,,2,맘스터치,2019-01-22 04:35:08.402221,2019-01-22 04:35:08.402221
356,대전카이스트점,대전광역시,유성구,어은로42번길 5 1층,070-4233-1112,,2,맘스터치,2019-01-22 04:35:08.472055,2019-01-22 04:35:08.472055
357,경주용황점,경상북도,경주시,용황구획4길 41,054-744-3399,,2,맘스터치,2019-01-22 04:35:08.609589,2019-01-22 04:35:08.609589
358,구산역점,서울특별시,은평구,연서로 128(역촌동),02-385-1977,,2,맘스터치,2019-01-22 04:35:08.710383,2019-01-22 04:35:08.710383
359,구로디지털단지역점,서울특별시,구로구,"시흥대로 577(구로동), 1층",02-853-8864,,2,맘스터치,2019-01-22 04:35:08.763984,2019-01-22 04:35:08.763984
360,남양주금곡점,경기도,남양주시,경춘로 996,031-593-9998,,2,맘스터치,2019-01-22 04:35:08.819277,2019-01-22 04:35:08.819277
361,전주만성지구점,전라북도,전주시,덕진구 만성중앙로 56(만성동),063-211-8866,,2,맘스터치,2019-01-22 04:35:09.323038,2019-01-22 04:35:09.323038
362,경북예천점,경상북도,예천군,예천읍 중앙로 78,054-654-0001,,2,맘스터치,2019-01-22 04:35:09.403170,2019-01-22 04:35:09.403170
363,개봉역점,서울특별시,구로구,"남부순환로97길 3(개봉동), 2층",02-2060-9370,,2,맘스터치,2019-01-22 04:35:09.486870,2019-01-22 04:35:09.486870
364,충북단양점,충청북도,단양군,"단양읍 삼봉로 293-1, 2층",043-421-0915,,2,맘스터치,2019-01-22 04:35:09.561594,2019-01-22 04:35:09.561594
365,경남고성점,경상남도,고성군,"고성읍 송학로 149번길 2,1층",055-674-5829,,2,맘스터치,2019-01-22 04:35:09.625825,2019-01-22 04:35:09.625825
366,경산중산점,경상북도,경산시,"펜타힐즈2로 37(중산동), 1층",053-815-8700,,2,맘스터치,2019-01-22 04:35:09.659558,2019-01-22 04:35:09.659558
367,영등포역점,서울특별시,영등포구,"영중로 16-1, 1,2층",02-2679-9786,,2,맘스터치,2019-01-22 04:35:09.689676,2019-01-22 04:35:09.689676
368,화곡역점,서울특별시,강서구,"화곡로 145(화곡동), 1층",02-2606-9096,,2,맘스터치,2019-01-22 04:35:09.818616,2019-01-22 04:35:09.818616
369,구로신도림점,서울특별시,구로구,"경인로59길 8(신도림동), 태영프라자 207호, 2층",02-2068-8563,,2,맘스터치,2019-01-22 04:35:09.886474,2019-01-22 04:35:09.886474
370,하동진교점,경상남도,하동군,"진교면 진교시장길 17-15,1층",055-882-0809,,2,맘스터치,2019-01-22 04:35:09.985636,2019-01-22 04:35:09.985636
371,부산센텀점,부산광역시,해운대구,"센텀중앙로 90,1층",051-783-8259,,2,맘스터치,2019-01-22 04:35:10.261075,2019-01-22 04:35:10.261075
372,경북도청점,경상북도,예천군,호명면 새움2로 18,054-655-0092,,2,맘스터치,2019-01-22 04:35:10.324895,2019-01-22 04:35:10.324895
373,의정부금오지구점,경기도,의정부시,청사로47번길 18(금오동),031-851-8510,,2,맘스터치,2019-01-22 04:35:10.384487,2019-01-22 04:35:10.384487
374,일산가좌점,경기도,고양시,"일산서구 가좌3로 25,1층",031-922-2252,,2,맘스터치,2019-01-22 04:35:10.495813,2019-01-22 04:35:10.495813
375,경남사천점,경상남도,사천시,"사천읍 평화1길 15,1층",055-852-2266,,2,맘스터치,2019-01-22 04:35:10.618371,2019-01-22 04:35:10.618371
376,안양석수점,경기도,안양시,만안구 충훈로 83,031-471-6070,,2,맘스터치,2019-01-22 04:35:10.991171,2019-01-22 04:35:10.991171
377,대전대점,대전광역시,동구,"대학로 62-29,2층",042-273-3000,,2,맘스터치,2019-01-22 04:35:11.055512,2019-01-22 04:35:11.055512
378,다대낫개역점,부산광역시,사하구,다대로 429번길 15,051-262-9003,,2,맘스터치,2019-01-22 04:35:11.127126,2019-01-22 04:35:11.127126
379,중화역점,서울특별시,중랑구,동일로 812(중화동),02-433-3309,,2,맘스터치,2019-01-22 04:35:11.362099,2019-01-22 04:35:11.362099
380,강동강일점,서울특별시,강동구,아리수로93길 27 강일타워,02-429-8854,,2,맘스터치,2019-01-22 04:35:11.414004,2019-01-22 04:35:11.414004
381,서울시청점,서울특별시,중구,"무교로12(무교동21-3),2층",02-3789-8503,,2,맘스터치,2019-01-22 04:35:11.718192,2019-01-22 04:35:11.718192
382,수원곡반점,경기도,수원시,"권선구 곡선로 48(곡반정동), 1층",031-222-3474,,2,맘스터치,2019-01-22 04:35:11.806659,2019-01-22 04:35:11.806659
383,동두천지행점,경기도,동두천시,중앙로 134-26(지행동),031-862-9995,,2,맘스터치,2019-01-22 04:35:12.047892,2019-01-22 04:35:12.047892
384,미사역점,경기도,하남시,미사강변중앙로 204번길 45 1층,031-794-6969,,2,맘스터치,2019-01-22 04:35:12.152609,2019-01-22 04:35:12.152609
385,오산수청점,경기도,오산시,"내삼미로 93(수청동), 백현프라자 1층",031-376-9292,,2,맘스터치,2019-01-22 04:35:12.227545,2019-01-22 04:35:12.227545
386,인천하늘도시점,인천광역시,중구,"하늘별빛로65번길 11(중산동), 1층",032-751-9669,,2,맘스터치,2019-01-22 04:35:12.332928,2019-01-22 04:35:12.332928
387,구리한대병원점,경기도,구리시,"경춘로 168,1층",031-555-0802,,2,맘스터치,2019-01-22 04:35:12.423059,2019-01-22 04:35:12.423059
388,해군교육사령부점(기초군사학교),경상남도,창원시,"진해구 진희로 111 1층 ( 경화동, 복지관)",055-544-1004,,2,맘스터치,2019-01-22 04:35:12.485210,2019-01-22 04:35:12.485210
389,부산동래메가점,부산광역시,동래구,"명륜로 129번길 2, 2층",051-553-5000,,2,맘스터치,2019-01-22 04:35:12.547615,2019-01-22 04:35:12.547615
390,충북광혜원점,충청북도,진천군,"광혜원면 중리1길 5,1층",043-536-0880,,2,맘스터치,2019-01-22 04:35:12.602410,2019-01-22 04:35:12.602410
391,양산에덴밸리점,경상남도,양산시,"원동면 어실로 1206,2층",055-379-8054,,2,맘스터치,2019-01-22 04:35:12.908710,2019-01-22 04:35:12.908710
392,세종대평점,세종특별자치시,시청대로,"20,1층",044-866-9289,,2,맘스터치,2019-01-22 04:35:12.989138,2019-01-22 04:35:12.989138
393,양주옥정중앙점,경기도,양주시,"옥정로 196,1층",031-862-7750,,2,맘스터치,2019-01-22 04:35:13.057218,2019-01-22 04:35:13.057218
394,위례중앙점,서울특별시,송파구,위례광장로 270,02-400-5833,,2,맘스터치,2019-01-22 04:35:13.153862,2019-01-22 04:35:13.153862
395,경북영덕점,경상북도,영덕군,"영덕읍 덕곡길 106-1,1층",054-732-1003,,2,맘스터치,2019-01-22 04:35:13.242168,2019-01-22 04:35:13.242168
396,대전대흥동점,대전광역시,중구,"선화서로 7,1층",042-242-5214,,2,맘스터치,2019-01-22 04:35:13.318686,2019-01-22 04:35:13.318686
397,광주양산점,광주광역시,북구,"양산택지로 57,1층",062-572-9231,,2,맘스터치,2019-01-22 04:35:13.385507,2019-01-22 04:35:13.385507
398,포항우현점,경상북도,포항시,북구 우창동로 41(우현동),054-254-7004,,2,맘스터치,2019-01-22 04:35:13.467014,2019-01-22 04:35:13.467014
399,용인둔전점,경기도,용인시,"처인구 포곡읍 포곡로 99,1층",031-333-9991,,2,맘스터치,2019-01-22 04:35:13.532696,2019-01-22 04:35:13.532696
400,전주안골점,전라북도,전주시,"덕진구 안덕원로 246(인후동1가), 1층",063-242-1115,,2,맘스터치,2019-01-22 04:35:13.586930,2019-01-22 04:35:13.586930
401,노원중계점,서울특별시,노원구,"한글비석로 233(중계동), 1층",02-931-0777,,2,맘스터치,2019-01-22 04:35:13.875893,2019-01-22 04:35:13.875893
402,영등포문래점,서울특별시,영등포구,"문래로 77(문래동3가), 1층",02-562-2707,,2,맘스터치,2019-01-22 04:35:13.968436,2019-01-22 04:35:13.968436
403,의정부신곡점,경기도,의정부시,"신곡동 발곡로 27,1층",031-878-3309,,2,맘스터치,2019-01-22 04:35:14.042793,2019-01-22 04:35:14.042793
404,강원횡성점,강원도,횡성군,"횡성읍 태기로 36,1층",033-343-6999,,2,맘스터치,2019-01-22 04:35:14.072072,2019-01-22 04:35:14.072072
405,아산풍기점,충청남도,아산시,"어의정로 184, 1층",041-531-9282,,2,맘스터치,2019-01-22 04:35:14.184533,2019-01-22 04:35:14.184533
406,시흥배곧1호점,경기도,시흥시,"서울대학로278번길 43-7(정왕동),1층",031-497-3399,,2,맘스터치,2019-01-22 04:35:14.258446,2019-01-22 04:35:14.258446
407,통영중앙점,경상남도,통영시,"중앙로 141,1층",055-648-1999,,2,맘스터치,2019-01-22 04:35:14.332851,2019-01-22 04:35:14.332851
408,청주가경강서점,충청북도,청주시,"흥덕구 서현북로 60,1층",043-233-7915,,2,맘스터치,2019-01-22 04:35:14.418726,2019-01-22 04:35:14.418726
409,구리갈매점,경기도,구리시,"갈매중앙로 89-10,1층",031-574-4600,,2,맘스터치,2019-01-22 04:35:14.516154,2019-01-22 04:35:14.516154
410,봉천현대시장점,서울특별시,관악구,"양녕로 43, 1층",02-876-1019,,2,맘스터치,2019-01-22 04:35:14.614315,2019-01-22 04:35:14.614315
411,남양주청학점,경기도,남양주시,별내면 청학로중앙길 13-23,031-846-0222,,2,맘스터치,2019-01-22 04:35:14.877372,2019-01-22 04:35:14.877372
412,마곡역홈앤쇼핑점,서울특별시,강서구,"공항대로 140(마곡동, 마곡엠밸리12단지), 1층",02-2661-4992,,2,맘스터치,2019-01-22 04:35:14.949873,2019-01-22 04:35:14.949873
413,금천시흥사거리점,서울특별시,금천구,"시흥대로204(시흥동),1층",02-804-7779,,2,맘스터치,2019-01-22 04:35:15.028564,2019-01-22 04:35:15.028564
414,강동역점,서울특별시,강동구,"성안로 149(천호동), 1층",02-471-2030,,2,맘스터치,2019-01-22 04:35:15.119486,2019-01-22 04:35:15.119486
415,아차산역점,서울특별시,광진구,"천호대로 655(중곡동), 2층",02-453-7780,,2,맘스터치,2019-01-22 04:35:15.203386,2019-01-22 04:35:15.203386
416,일산국립암센터점,경기도,고양시,"일산동구 일산로 323,1층",031-920-0263,,2,맘스터치,2019-01-22 04:35:15.282957,2019-01-22 04:35:15.282957
417,마포대흥역점,서울특별시,마포구,"백범로 99(대흥동), 1층",02-704-2800,,2,맘스터치,2019-01-22 04:35:15.340475,2019-01-22 04:35:15.340475
418,상계역점,서울특별시,노원구,"덕릉로83길 26(중계동), 2층",02-939-5279,,2,맘스터치,2019-01-22 04:35:15.417727,2019-01-22 04:35:15.417727
419,울산동구현대점,제주특별자치시,동구,방어진순환도로 899 현대백화점 B1층,052-250-4955,,2,맘스터치,2019-01-22 04:35:15.484819,2019-01-22 04:35:15.484819
420,울산문현점,제주특별자치시,동구,"문현2길 5,1층",052-232-1620,,2,맘스터치,2019-01-22 04:35:15.561341,2019-01-22 04:35:15.561341
421,용인역북점,경기도,용인시,처인구 명지로16번길 9-23(역북동),031-333-0220,,2,맘스터치,2019-01-22 04:35:15.880250,2019-01-22 04:35:15.880250
422,고대하나스퀘어점,서울특별시,성북구,인촌로22길 6-3 하나스퀘어 지하 1층,02-3290-2635,,2,맘스터치,2019-01-22 04:35:15.965246,2019-01-22 04:35:15.965246
423,한성대입구역점,서울특별시,성북구,삼선교로 8-1(삼선동1가 8-1) 1층,02-742-5185,,2,맘스터치,2019-01-22 04:35:16.032039,2019-01-22 04:35:16.032039
424,메가박스웅천점,전라남도,여수시,신월로 96,"",,2,맘스터치,2019-01-22 04:35:16.108305,2019-01-22 04:35:16.108305
425,부산문현금융단지점,부산광역시,남구,"문현금융로 22,2층",051-636-1112,,2,맘스터치,2019-01-22 04:35:16.180585,2019-01-22 04:35:16.180585
426,평택이충점,경기도,평택시,이충로35번길 28(이충동),031-668-1112,,2,맘스터치,2019-01-22 04:35:16.264921,2019-01-22 04:35:16.264921
427,마곡LG사이언스파크점,서울특별시,강서구,마곡중앙10로 10(마곡동) E동 지하1층,*특수매장으로 일반전화가 없습니다,,2,맘스터치,2019-01-22 04:35:16.341706,2019-01-22 04:35:16.341706
428,김해한림점,경상남도,김해시,한림면 김해대로 1464 104호,055-345-1199,,2,맘스터치,2019-01-22 04:35:16.404292,2019-01-22 04:35:16.404292
429,천안불무점,충청남도,천안시,서북구 불당23로 70(불당동) 정우프라자 1층,041-565-6688,,2,맘스터치,2019-01-22 04:35:16.482216,2019-01-22 04:35:16.482216
430,김해메가마트점,경상남도,김해시,김해대로 2492번길 20 김해메가마트,055-335-0203,,2,맘스터치,2019-01-22 04:35:16.540077,2019-01-22 04:35:16.540077
431,광주상무점,광주광역시,서구,치평로 79(치평동) 상무프라자,062-376-0010,,2,맘스터치,2019-01-22 04:35:16.795097,2019-01-22 04:35:16.795097
432,세종국책연구소점,세종특별자치시,시청대로,370 세종국책연구단지 B1층,*특수매장으로 일반전화가 없습니다,,2,맘스터치,2019-01-22 04:35:16.862470,2019-01-22 04:35:16.862470
433,화성남양점,경기도,화성시,남양읍 남양리 1189-2,031-357-0492,,2,맘스터치,2019-01-22 04:35:16.930631,2019-01-22 04:35:16.930631
434,수원정자점,경기도,수원시,"장안구 대평로 80(정자동), 2층",031-268-1231,,2,맘스터치,2019-01-22 04:35:17.004504,2019-01-22 04:35:17.004504
435,경남하동점,경상남도,하동군,하동읍 시장1길 25,055-883-2052,,2,맘스터치,2019-01-22 04:35:17.077572,2019-01-22 04:35:17.077572
436,강릉유천점,강원도,강릉시,선수촌로 67(홍제동),033-655-9272,,2,맘스터치,2019-01-22 04:35:17.152134,2019-01-22 04:35:17.152134
437,대구논공점,대구광역시,달성군,논공읍 논공로23길 1,053-614-3165,,2,맘스터치,2019-01-22 04:35:17.230816,2019-01-22 04:35:17.230816
438,대구구지점,대구광역시,달성군,구지면 과학마을로 60,053-616-7782,,2,맘스터치,2019-01-22 04:35:17.315986,2019-01-22 04:35:17.315986
439,은평불광1호점,서울특별시,은평구,불광로80,02-382-7005,,2,맘스터치,2019-01-22 04:35:17.346211,2019-01-22 04:35:17.346211
440,울산청량점,제주특별자치시,울주군,청량면 상남길 54 대산빌딩 104호 맘스터치,052-267-9991,,2,맘스터치,2019-01-22 04:35:17.434155,2019-01-22 04:35:17.434155
441,김포트레이더스점,경기도,김포시,김포대로 715,031-984-9880,,2,맘스터치,2019-01-22 04:35:17.760324,2019-01-22 04:35:17.760324
442,정관CGV점,부산광역시,기장군,정관읍 정관중앙로 45 910호,070-8801-9797,,2,맘스터치,2019-01-22 04:35:17.835642,2019-01-22 04:35:17.835642
443,남성역점,서울특별시,동작구,사당로 191(사당동),02-533-7782,,2,맘스터치,2019-01-22 04:35:17.914546,2019-01-22 04:35:17.914546
444,미사강변대로점,경기도,하남시,미사강변대로 80 그린프라자 2층,031-793-0605,,2,맘스터치,2019-01-22 04:35:17.998809,2019-01-22 04:35:17.998809
445,동탄11자상가점,경기도,화성시,동탄순환대로 690(영천동) 애플스퀘어 101호,031-377-8389,,2,맘스터치,2019-01-22 04:35:18.091219,2019-01-22 04:35:18.091219
446,창동역점,서울특별시,도봉구,노해로 63길 67,02-900-7925,,2,맘스터치,2019-01-22 04:35:18.186910,2019-01-22 04:35:18.186910
447,광주곤지암점,경기도,광주시,곤지암읍 곤지암로 36 1층,031-797-1436,,2,맘스터치,2019-01-22 04:35:18.282862,2019-01-22 04:35:18.282862
448,인천서창2지구점,인천광역시,남동구,서창남순환로215번길 27(서창동),032-473-3382,,2,맘스터치,2019-01-22 04:35:18.416620,2019-01-22 04:35:18.416620
449,춘천메가박스점,강원도,춘천시,춘천로17번길 17(온의동) 뉴타운 1층 105호,033-253-8800,,2,맘스터치,2019-01-22 04:35:18.492943,2019-01-22 04:35:18.492943
450,창원상남점,경상남도,창원시,성산구 마디미로16번길 3 2층,055-262-2269,,2,맘스터치,2019-01-22 04:35:18.520980,2019-01-22 04:35:18.520980
451,미아사거리역점,서울특별시,강북구,"도봉로10길 26(미아동) 1층, B1층",02-6326-9707,,2,맘스터치,2019-01-22 04:35:18.829761,2019-01-22 04:35:18.829761
452,동의의료원점,부산광역시,부산진구,양정로 52-57(양정동) 동의의료원 본관,051-868-0991,,2,맘스터치,2019-01-22 04:35:18.894362,2019-01-22 04:35:18.894362
453,신금호역점,서울특별시,성동구,금호로 160(금호동1가) 1층,02-2296-8982,,2,맘스터치,2019-01-22 04:35:18.951464,2019-01-22 04:35:18.951464
454,구파발역점,서울특별시,은평구,진관3로 21 (진관동) 엘크루상가 124호,02-385-8500,,2,맘스터치,2019-01-22 04:35:18.997015,2019-01-22 04:35:18.997015
455,(신)원주단계점,강원도,원주시,장미공원길 75-10(단계동),033-742-8292,,2,맘스터치,2019-01-22 04:35:19.045737,2019-01-22 04:35:19.045737
456,논산연무점,충청남도,논산시,연무읍 안심로 112,041-742-0114,,2,맘스터치,2019-01-22 04:35:19.102054,2019-01-22 04:35:19.102054
457,파주금촌역점,경기도,파주시,새꽃로 196,031-948-7666,,2,맘스터치,2019-01-22 04:35:19.162536,2019-01-22 04:35:19.162536
458,남양주장현점,경기도,남양주시,진접읍 봉현로 25 1층,031-572-3373,,2,맘스터치,2019-01-22 04:35:19.205318,2019-01-22 04:35:19.205318
459,시흥휴게소점,경기도,시흥시,조남동 산 15-10,070-4229-3255‬,,2,맘스터치,2019-01-22 04:35:19.249453,2019-01-22 04:35:19.249453
460,일산대화역점,경기도,고양시,일산서구 중앙로 1581 1층,031-923-3269,,2,맘스터치,2019-01-22 04:35:19.298741,2019-01-22 04:35:19.298741
461,송파마천점1,서울특별시,송파구,마천로 315 아울렛라이프상가 1층,02-402-1144,,2,맘스터치,2019-01-22 04:35:19.534065,2019-01-22 04:35:19.534065
462,천안쌍용고점,충청남도,천안시,"서북구 월봉2길 16, 101호 1층",041-592-0011,,2,맘스터치,2019-01-22 04:35:19.590028,2019-01-22 04:35:19.590028
463,신정네거리역점,서울특별시,양천구,중앙로 269(신정동),02-2065-7779,,2,맘스터치,2019-01-22 04:35:19.644893,2019-01-22 04:35:19.644893
464,중곡역점,서울특별시,광진구,"능동로 409-1(중곡동) 1,2층",02-462-3300,,2,맘스터치,2019-01-22 04:35:19.684913,2019-01-22 04:35:19.684913
465,대전가오점,대전광역시,동구,은어송로 42-3 1층,042-282-3001,,2,맘스터치,2019-01-22 04:35:19.740515,2019-01-22 04:35:19.740515
466,포미점,전라남도,목포시,용해지구로 2,061-273-9282,,2,맘스터치,2019-01-22 04:35:19.809179,2019-01-22 04:35:19.809179
467,충북대소점,충청북도,음성군,대소면 대동로 876 1층,043-882-9997,,2,맘스터치,2019-01-22 04:35:19.877537,2019-01-22 04:35:19.877537
468,의령점,경상남도,의령군,의령읍 의병로 227-1,055-572-3388,,2,맘스터치,2019-01-22 04:35:19.942655,2019-01-22 04:35:19.942655
469,천안법원점,충청남도,천안시,동남구 청수5로 3(청당동) 1층,041-555-9388,,2,맘스터치,2019-01-22 04:35:19.995466,2019-01-22 04:35:19.995466
470,안양평촌학원가점,경기도,안양시,동안구 귀인로 190(평촌동) 1층,031-381-1270,,2,맘스터치,2019-01-22 04:35:20.043619,2019-01-22 04:35:20.043619
471,의정부경민점,경기도,의정부시,호국로1111번길 19(가능동) 1층,031-878-8982,,2,맘스터치,2019-01-22 04:35:20.345855,2019-01-22 04:35:20.345855
472,세종새롬동점,세종특별자치시,새롬중앙로,55(새롬동) 1층,044-867-0626,,2,맘스터치,2019-01-22 04:35:20.385780,2019-01-22 04:35:20.385780
473,대전태평점,대전광역시,중구,태평로 71 1층 (태평동),042-535-3311,,2,맘스터치,2019-01-22 04:35:20.462594,2019-01-22 04:35:20.462594
474,광주신현리점,경기도,광주시,"오포읍 신현로 84, 1동 1층",031-717-7183,,2,맘스터치,2019-01-22 04:35:20.552652,2019-01-22 04:35:20.552652
475,파주봉일천점,경기도,파주시,봉천로 42-1,031-944-7002,,2,맘스터치,2019-01-22 04:35:20.645143,2019-01-22 04:35:20.645143
476,대전송강점,대전광역시,유성구,봉산로 15,042-936-1575,,2,맘스터치,2019-01-22 04:35:20.715789,2019-01-22 04:35:20.715789
477,왕십리뉴타운점,서울특별시,성동구,왕십리로 410,02-2281-8871,,2,맘스터치,2019-01-22 04:35:20.783099,2019-01-22 04:35:20.783099
478,울산모다아울렛점,제주특별자치시,북구,진장유통로 78-6 4층 모다아울렛,052-935-3073,,2,맘스터치,2019-01-22 04:35:20.837907,2019-01-22 04:35:20.837907
479,처인구청점,경기도,용인시,처인구 금령로 86(김량장동),031-321-0017,,2,맘스터치,2019-01-22 04:35:20.912775,2019-01-22 04:35:20.912775
480,청주하복대점,충청북도,청주시,흥덕구 증안로 20 1층,043-235-1008,,2,맘스터치,2019-01-22 04:35:20.977050,2019-01-22 04:35:20.977050
481,부천약대점,경기도,부천시,중동로 416-1(삼정동),032-673-4512,,2,맘스터치,2019-01-22 04:35:21.167563,2019-01-22 04:35:21.167563
482,안산반월점,경기도,안산시,상록구 건건로 123(건건동),031-438-7799,,2,맘스터치,2019-01-22 04:35:21.229240,2019-01-22 04:35:21.229240
483,순천만국가정원점,전라남도,순천시,국가정원1호길 162-11,*특수매장으로 일반전화가 없습니다,,2,맘스터치,2019-01-22 04:35:21.283722,2019-01-22 04:35:21.283722
484,전남보성읍점,전라남도,보성군,보성읍 중앙로 57 1층,061-852-4266,,2,맘스터치,2019-01-22 04:35:21.345565,2019-01-22 04:35:21.345565
485,안성공도점,경기도,안성시,"공도읍 공도4로 3, 1층",031-651-9070,,2,맘스터치,2019-01-22 04:35:21.392352,2019-01-22 04:35:21.392352
486,간성점,강원도,고성군,간성읍 간성로 63 1층,033-682-9500,,2,맘스터치,2019-01-22 04:35:21.518633,2019-01-22 04:35:21.518633
487,남양주퇴계원점,경기도,남양주시,퇴계원로 26 1층,031-574-1912,,2,맘스터치,2019-01-22 04:35:21.618975,2019-01-22 04:35:21.618975
488,(신)평릉부곡점,강원도,동해시,발한로71,033-534-2117,,2,맘스터치,2019-01-22 04:35:21.694460,2019-01-22 04:35:21.694460
489,대전도안점,대전광역시,유성구,봉명서로 31-13 1층,042-825-4111,,2,맘스터치,2019-01-22 04:35:21.762695,2019-01-22 04:35:21.762695
490,관악대학동점,서울특별시,관악구,"신림로 89 대일고시원, 제비호 1층",02-6465-5362,,2,맘스터치,2019-01-22 04:35:21.814095,2019-01-22 04:35:21.814095
491,인제읍점,강원도,인제군,인제읍 비봉로 7 1층,033-461-2366,,2,맘스터치,2019-01-22 04:35:22.033805,2019-01-22 04:35:22.033805
492,광명사거리역점,경기도,광명시,"오리로 971(광명동) , 2층",02-3666-8088,,2,맘스터치,2019-01-22 04:35:22.089588,2019-01-22 04:35:22.089588
493,안동대점,경상북도,안동시,경동로 1375 안동대학교 박물관 1층,054-820-6727,,2,맘스터치,2019-01-22 04:35:22.151363,2019-01-22 04:35:22.151363
494,충주성서점,충청북도,충주시,예성로 156-1(성서동),043-846-6780,,2,맘스터치,2019-01-22 04:35:22.208252,2019-01-22 04:35:22.208252
495,안성진사리점,경기도,안성시,공도읍 진사길 18 1층,031-618-9991,,2,맘스터치,2019-01-22 04:35:22.267527,2019-01-22 04:35:22.267527
496,영남대점,경상북도,경산시,청운로 13-3 1층,053-811-7792,,2,맘스터치,2019-01-22 04:35:22.311187,2019-01-22 04:35:22.311187
497,관악사당역점,서울특별시,관악구,"과천대로 947(남현동), 2층",02-585-2229,,2,맘스터치,2019-01-22 04:35:22.362582,2019-01-22 04:35:22.362582
498,서대전점,대전광역시,중구,계백로 1689(오류동) 1층,042-522-6633,,2,맘스터치,2019-01-22 04:35:22.412863,2019-01-22 04:35:22.412863
499,경인교대점,인천광역시,계양구,계양대로 166(계산동) 1층,032-555-0770,,2,맘스터치,2019-01-22 04:35:22.466604,2019-01-22 04:35:22.466604
500,트리플스트리트점,인천광역시,연수구,송도과학로16번길 33-4(송도동) B1층 101호,032-310-9699,,2,맘스터치,2019-01-22 04:35:22.526996,2019-01-22 04:35:22.526996
501,대구동성로점,대구광역시,중구,동성로 6길 75 1층,053-423-5777,,2,맘스터치,2019-01-22 04:35:22.736644,2019-01-22 04:35:22.736644
502,오남양지점,경기도,남양주시,오남읍 진건오남로 812 1층,031-574-7503,,2,맘스터치,2019-01-22 04:35:22.811270,2019-01-22 04:35:22.811270
503,대전반석점,대전광역시,유성구,"반석로 32 양지타워 1 ,2층",042-825-7133,,2,맘스터치,2019-01-22 04:35:22.861441,2019-01-22 04:35:22.861441
504,화성병점동점,경기도,화성시,병점2로 44(병점동),031-236-1006,,2,맘스터치,2019-01-22 04:35:22.902941,2019-01-22 04:35:22.902941
505,남양주평내점,경기도,남양주시,평내로29번길 49(평내동) 엠투프라자 제1층,031-594-2344,,2,맘스터치,2019-01-22 04:35:22.969478,2019-01-22 04:35:22.969478
506,관악신대방역점,서울특별시,관악구,신사로 90(신림동),02-852-5888,,2,맘스터치,2019-01-22 04:35:23.019159,2019-01-22 04:35:23.019159
507,울산약사점,제주특별자치시,중구,곽남7길 3(남외동) 1층,052-294-0998,,2,맘스터치,2019-01-22 04:35:23.084688,2019-01-22 04:35:23.084688
